Ticker,RSI_14,MACD,MACD_signal,MACD_hist,ROC_10,ROC_30,HV_20,HV_60,BB_pctB,BB_bandwidth,Price_SMA50_ratio,SMA50_SMA200_ratio,ret_1d,ret_5d,ret_21d,vol_ratio
ABBV,0.7671431450925138,0.1326263831808304,-0.05562224056346998,0.7688422576076901,0.9745557101093538,-0.36720297937291885,0.21025262664324723,1.8269209923773628,1.614125773999622,0.234140011449637,0.4202386635299373,-0.8283767796157059,0.0623990645564406,1.1020762664293058,0.4348545120253439,-1.8430085291446743
ADI,-1.3152845979250973,-0.5485827702447468,-0.5391194222609622,-0.3050171710446561,-1.0902695425184963,-0.9118427324035618,-0.45622299994700016,0.7682560577246773,-1.6584575254910026,-0.27996461898222624,-1.082140487755615,-0.3065699252482972,-1.380177365137628,-0.8218701547272986,-1.3391174331450746,-1.7812857172203622
ADM,0.057347548585467124,-0.228898246244638,-0.500878038457468,0.9041203605958913,1.2303814035520697,-0.30384123791556805,0.03295596145294858,0.3687036847283463,1.3070937423785114,0.14654864484376937,-0.9213674352189238,-1.8273225891083158,0.5214585999462532,0.42051631525532646,0.3585810522568802,-0.637396061637598
ADP,-0.4138618538796457,-0.016370725957079228,-0.01617635236815007,-0.00877323001116053,-0.42911286963248424,-0.22047078149147006,-0.42703050606919485,-0.8515866519687489,-0.6424025078380967,-0.78274460317614,-0.2565415864627804,0.38618505530678704,-1.085091623943142,-0.2921417357106467,-0.10404799851884676,0.9813067464665343
ADSK,-0.3281646553687719,0.14738518795877956,0.43134264931731714,-0.9889575798109413,-0.3973205826170454,-0.1906924856363083,-0.32775760390461844,1.0983585635037423,-0.8541463087795405,0.05137050287772293,0.1558171540266205,1.101876046830259,-1.3165828126333758,-0.6617775456979178,-0.677196878919577,-1.9009309229611169
AEE,0.09769850288720397,0.16159896980962357,0.18611895878803636,-0.01222246695861841,0.2716133252073085,0.11753555908128688,-0.45252789549107086,-0.6316619278917129,0.3678705915117298,-0.2789100156569738,0.11129007722256459,0.6967231486966936,-0.8851010845942028,-0.434779117351069,0.2982966892969989,0.32066493426374887
AEP,1.2040519806119672,0.45158007681980766,0.41056450890147006,0.3752762700322859,0.7929536678288983,0.6329003844949531,-0.5517600094224383,-0.6578761040081089,1.2123271485680365,0.15538011331613874,0.7351654547127042,0.18444785692483134,-0.09267735588518361,0.4413083353403619,0.8529657762387551,0.16677562372396781
AFL,-0.9589223830736984,-0.2918240720069264,-0.27346466133191927,-0.21206538098157454,-0.8026824946716324,-0.8559624372654012,0.031192769778315272,-0.6588332473625104,-0.6561026823580458,-0.015302474319359147,-0.7827327829405157,0.1514081180489547,-0.04011071790755977,-0.0006805554387121426,-1.2793382482980729,1.4556936696112317
AJG,-1.408253516731836,-0.46067486945702035,-0.3868633378031636,-0.5023343141648272,-1.0582260232670273,-0.703725421720354,-0.33670479926344665,-1.027298706093562,-1.0453423645942401,0.4919547891171363,-0.8118532086885795,-0.6355264578043708,-0.08536336953580968,0.3025497837163381,-0.6785218220348709,1.8107604523461
AKAM,-1.666670192713938,-1.428309201631696,-1.9499767985926728,1.2478808029757102,-0.27447408229204673,-1.4656982967093446,0.21958416366660752,1.8126525033464616,-0.560396624343856,0.12162182469401997,-1.8800541544496874,-2.0279696529258464,0.5585772558728115,-0.2837957078718357,-1.189156377106821,-1.8234512808384002
